REG_ANS,Trimestre,Ano,ValorDespesas
423912,3,2025,392745.75
419486,3,2025,43617498.39
420158,3,2025,84512872.23
420816,3,2025,2099745.5
421006,3,2025,44913641.87
422088,3,2025,2485439.08
422321,3,2025,49963243.52
422827,3,2025,21675766.53
419281,3,2025,1253390.84
420085,3,2025,14564781.09
421642,3,2025,756463.52
421944,3,2025,40651897.45
423645,3,2025,346302.82
304441,3,2025,12213076.08
308811,3,2025,28565682.16
314242,3,2025,33842906.44
315265,3,2025,56539542.06
315567,3,2025,137906675.57
316873,3,2025,103379946.3
317896,3,2025,28013289.33
320897,3,2025,66405785.58
321931,3,2025,35380820.19
322571,3,2025,92121812.49
323357,3,2025,53476382.58
324493,3,2025,155226358.56
303844,3,2025,34922295.76
304531,3,2025,7285855.03
305626,3,2025,21171749.18
309907,3,2025,100611799.04
311472,3,2025,4262970.73
319180,3,2025,42979858.61
419516,3,2025,22577743.58
420093,3,2025,3267960.1
421723,3,2025,1722966.08
422029,3,2025,217269796.46
422835,3,2025,12199345.8
419419,3,2025,28396277.67
419974,3,2025,7158334.84
420166,3,2025,134232308.87
422339,3,2025,299940659.04
422754,3,2025,548509.12
423548,3,2025,8827553.17
423661,3,2025,67955530.72
419851,3,2025,8522173.47
420701,3,2025,27662722.82
420930,3,2025,694498.78
421197,3,2025,75006630.9
421359,3,2025,12024314.37
421561,3,2025,611619.34
421871,3,2025,7817305.87
422355,3,2025,2262236.46
422720,3,2025,197445078.81
423572,3,2025,1558567.99
419958,3,2025,24534878.52
420123,3,2025,6426167.13
422151,3,2025,14541059.27
422959,3,2025,3777397.11
423718,3,2025,6478653.45
423815,3,2025,84655.74
420271,3,2025,13415598.62
421154,3,2025,40517696.7
422371,3,2025,27807812.53
422941,3,2025,2840.0
423335,3,2025,40609005.87
419427,3,2025,52966648.0
420000,3,2025,48437458.9
421731,3,2025,61167461.29
422479,3,2025,102584.8
422762,3,2025,16601349.03
423181,3,2025,205684.38
423262,3,2025,197306.18
421421,3,2025,189193948.95
421766,3,2025,57858804.19
423173,3,2025,149697440.0
419524,3,2025,869935.51
419753,3,2025,6190499.94
420981,3,2025,5387168.17
421341,3,2025,71107293.62
422053,3,2025,0.17
422631,3,2025,33191605.67
423408,3,2025,327538.66
423564,3,2025,913832.35
423700,3,2025,87264.22
